Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
"Jangan percaya akun ini\n\n\xe2\x9e\xa1 USER \n\xe2\x9e\xa1 WA 081381413774\n\nAwalnya dia tidak percaya saya untuk\nCAMSEX, lalu saya buktikan dengan VC beberapa detik, saat saya minta Tf, alasannya aneh\n\n\xe2\xac\x87Mukanya mirip monyet\xe2\xac\x87 URL",0,0,1,0,0,percaya akun wa 081381413774 percaya camsex bukti video call detik transfer alas aneh muka monyet uniform resource locator,"['percaya', 'akun', 'wa', '081381413774', 'percaya', 'camsex', 'bukti', 'video', 'call', 'detik', 'transfer', 'alas', 'aneh', 'muka', 'monyet', 'uniform', 'resource', 'locator']"
"USER mau bukti RADIKAL HTI dan FPI?!; apa tidak cukup bukti dalam setiap ucapan HTI dan FPI yang selalu memfitnah dan menghina pemerintah, POLISI bahkan ULAMA'/KYAI-KYAI!!!; pada dasarnya otak bebek pura-pura buta dan tuli dengan otak penuh junj",1,0,1,0,0,bukti radikal hati front bela islam bukti hati front bela islam fitnah hina perintah polisi ulama kiai kiai dasar otak bebek pura pura buta tuli otak penuh junj,"['bukti', 'radikal', 'hati', 'front', 'bela', 'islam', 'bukti', 'hati', 'front', 'bela', 'islam', 'fitnah', 'hina', 'perintah', 'polisi', 'ulama', 'kiai', 'kiai', 'dasar', 'otak', 'bebek', 'pura', 'pura', 'buta', 'tuli', 'otak', 'penuh', 'junj']"
"USER Nah jawabannya goblok nih bro\n\nJaka Sembung bawa sepeda ke sekolah tapi bawa parang, gila deh orang tuanya'",0,0,1,0,0,goblok nih bro jaka sembung bawa sepeda sekolah bawa parang gila deh orang tua,"['goblok', 'nih', 'bro', 'jaka', 'sembung', 'bawa', 'sepeda', 'sekolah', 'bawa', 'parang', 'gila', 'deh', 'orang', 'tua']"
"USER Saya juga heran, setan dan iblis lari ketakutan saat mendengar Azan, tapi makhluk Allah yang satu ini tenang saat mendengar Azan bahkan pura-pura tuli, setan pun kalah.'",0,0,1,0,0,heran setan iblis lari takut dengar azan makhluk allah tenang dengar azan pura pura tuli setan kalah,"['heran', 'setan', 'iblis', 'lari', 'takut', 'dengar', 'azan', 'makhluk', 'allah', 'tenang', 'dengar', 'azan', 'pura', 'pura', 'tuli', 'setan', 'kalah']"
"PENGGUNA PENGGUNA Ayo, jual saja, matamu terlalu kecil dan kau tak bisa melihat tas kulit kadal, sak taek ndayak, hentikan tokoku. Tas kulit lumpia kosong, tidak mau tas kulit kadal? sesuai dengan gayamu.'",0,0,1,0,0,ayo jual mata lihat tas kulit kadal sak tai dayak henti toko tas kulit lumpia kosong tas kulit kadal sesuai gaya,"['ayo', 'jual', 'mata', 'lihat', 'tas', 'kulit', 'kadal', 'sak', 'tai', 'dayak', 'henti', 'toko', 'tas', 'kulit', 'lumpia', 'kosong', 'tas', 'kulit', 'kadal', 'sesuai', 'gaya']"
"Memang benar semua orang merasa gugup, mereka sama sekali tidak punya rasa peduli, sungguh.",0,0,1,0,0,orang gugup peduli sungguh,"['orang', 'gugup', 'peduli', 'sungguh']"
PENGGUNA memperbaikinya dia gila',0,0,1,0,0,gila,['gila']
"PENGGUNA Tabayyun dulu sebelum omelan..busuk lol, disimpen aja, main isu SARA tapi bangga juga'",0,0,1,0,0,tabayun omel busuk wkwk disimpen main isu sara bangga,"['tabayun', 'omel', 'busuk', 'wkwk', 'disimpen', 'main', 'isu', 'sara', 'bangga']"
"PENGGUNA PENGGUNA Tidak baca berita...Saya kira Aki mungkin punya gangguan jiwa. Kalau tahun 2019, Amin yang kalah. Mungkin bidadari itu akan disebut kafir dan pro Aseng. Kasihan bidadari itu, dia tidak mengerti urusan capres tapi malah bawa-bawa. Ma Aki ""Gila.""",0,0,1,0,0,baca berita aki ganggu jiwa 2019 amin kalah bidadari kafir pro asing kasihan bidadari menge i urus calon presiden bawa bawa aki gila,"['baca', 'berita', 'aki', 'ganggu', 'jiwa', '2019', 'amin', 'kalah', 'bidadari', 'kafir', 'pro', 'asing', 'kasihan', 'bidadari', 'menge', 'i', 'urus', 'calon', 'presiden', 'bawa', 'bawa', 'aki', 'gila']"
"PENGGUNA Cebong sudah heboh, padahal di kibulin, najis banget matamu...'",0,0,1,0,0,cebong heboh kibul najis banget mata,"['cebong', 'heboh', 'kibul', 'najis', 'banget', 'mata']"
PENGGUNA Mereka gila...dan mulai menghancurkan',0,0,1,0,0,gila hancur,"['gila', 'hancur']"
"PENGGUNA PENGGUNA itu buta, kan, paman?",0,0,1,0,0,buta paman,"['buta', 'paman']"
"PENGGUNA RT: PENGGUNA PENGGUNA PENGGUNA kalau KH Ma'ruf ngomong sama Belaka yang pura-pura tuli, sama Belaka yang pura-pura bego, masih aja nggebrak \xf0\x9f\x91\x89#gantipresiside\xe2\x80\xa6""",0,0,1,0,0,kh ruf bicara belaka pura pura tuli belaka pura pura bego nggebrak gantipresiside,"['kh', 'ruf', 'bicara', 'belaka', 'pura', 'pura', 'tuli', 'belaka', 'pura', 'pura', 'bego', 'nggebrak', 'gantipresiside']"
PENGGUNA PENGGUNA Ganti Presiden Endasmu atos....jangan sombong curang he...goblog....',0,0,1,0,0,ganti presiden ndasmu atos sombong curang he goblok,"['ganti', 'presiden', 'ndasmu', 'atos', 'sombong', 'curang', 'he', 'goblok']"
"PENGGUNA RT Presiden tuli dan buta, makanya dia pimpin dengan cara menabrak dan tuli terhadap teriakan rakyat yang ingin tumbangkan Jokowi",0,0,1,0,0,presiden tuli buta pimpin tabrak tuli hadap ria rakyat tumbang jokowi,"['presiden', 'tuli', 'buta', 'pimpin', 'tabrak', 'tuli', 'hadap', 'ria', 'rakyat', 'tumbang', 'jokowi']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Jangan membuat masalah besar dari si idiot itu, dia akan menjadi sombong, lagipula dia menang kemarin, kita berdua tahu bahwa #2019GantiPresiden'",0,0,1,0,0,sih idiot sombong menang kemarin 2019 ganti presiden,"['sih', 'idiot', 'sombong', 'menang', 'kemarin', '2019', 'ganti', 'presiden']"
"PENGGUNA Orang-orang yang memutarbalikkan ucapanmu, seperti berkelahi satu sama lain, dan membawa-bawa nama Islam, agama yang dianut seseorang, tidak mengaku suci, kamu zona lambemu, banyak bicara.'",0,0,1,0,0,orang orang memutarbalikkan sepe i kelah bawa bawa nama islam agama anut orang suci zona mulut bicara,"['orang', 'orang', 'memutarbalikkan', 'sepe', 'i', 'kelah', 'bawa', 'bawa', 'nama', 'islam', 'agama', 'anut', 'orang', 'suci', 'zona', 'mulut', 'bicara']"
"PENGGUNA PENGGUNA Saya tidak tertarik dengan surat. Tapi kalau dilihat secara keseluruhan..Ya, dia memang penipu. Tapi dia mengakui kesalahannya dan meminta maaf. Yang sampah itu kamu. Sshhh'",0,0,1,0,0,te arik surat lihat ya tipu salah maaf sampah sshhh,"['te', 'arik', 'surat', 'lihat', 'ya', 'tipu', 'salah', 'maaf', 'sampah', 'sshhh']"
"Wanita sepertimu lebih baik mati saja, dia jelek, tidak perlu berpura-pura menjadi penata rias!",0,0,1,1,0,wanita sepe imu mati jelek pura pura tata rias,"['wanita', 'sepe', 'imu', 'mati', 'jelek', 'pura', 'pura', 'tata', 'rias']"
"LOL banget, siapa sih yang nggak suka penderitaan\n\nEs mochiku\n\nKamu nggak pantas untuk diambil\n\nKamu cacat di",0,0,1,0,0,wkwk banget sih suka derita es mochi ambil cacat,"['wkwk', 'banget', 'sih', 'suka', 'derita', 'es', 'mochi', 'ambil', 'cacat']"
"PENGGUNA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 dasar banci tolol yang gak berani pake akun aslinya buat nyebar berita bohong dan fitnah, nah sekarang coba deh liat akun lu bro \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,1,1,0,dasar banci tolol berani pakai akun asli sebar berita bohong fitnah coba deh lihat akun bro,"['dasar', 'banci', 'tolol', 'berani', 'pakai', 'akun', 'asli', 'sebar', 'berita', 'bohong', 'fitnah', 'coba', 'deh', 'lihat', 'akun', 'bro']"
'Wasit ini picik!',0,0,1,0,0,wasit picik,"['wasit', 'picik']"
PENGGUNA Orang gila :(',0,0,1,0,0,orang gila,"['orang', 'gila']"
"Aku tidak cukup berusaha, bagaimana denganku... Ada beberapa orang yang mengorbankan waktu untuk berangkat pagi dan pulang malam....kamu gila \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\xf0\x9f\x98\xa0'",0,0,1,0,0,usaha orang korban berangkat pagi pulang malam gila,"['usaha', 'orang', 'korban', 'berangkat', 'pagi', 'pulang', 'malam', 'gila']"
Lihat URL-nya,0,0,1,0,0,lihat uniform resource locator nya,"['lihat', 'uniform', 'resource', 'locator', 'nya']"
"Lihatlah penampilanmu, penampilan banci, LGBT! URL",0,0,1,1,0,lihat tampil tampil banci lgbt uniform resource locator,"['lihat', 'tampil', 'tampil', 'banci', 'lgbt', 'uniform', 'resource', 'locator']"
"PENGGUNA PENGGUNA Wajahmu sungguh cabul, jika kau punya wajah, tapi beraninya seorang banci tidak dikenal...'",0,0,1,1,0,wajah sungguh cabul wajah berani orang banci kenal,"['wajah', 'sungguh', 'cabul', 'wajah', 'berani', 'orang', 'banci', 'kenal']"
"USER Ade Ustad yang otaknya hinggap di lutut sampai susah jalan kalau nggak bawa amplop, masih ditinggal NgOCEh keluyuran.",0,0,1,0,0,adek ustad otak hinggap lutut susah jalan bawa amplop tinggal oceh keluyur,"['adek', 'ustad', 'otak', 'hinggap', 'lutut', 'susah', 'jalan', 'bawa', 'amplop', 'tinggal', 'oceh', 'keluyur']"
PENGGUNA tidak ingin mengundang siapa pun untuk menjadi pemilih karena dia pasti idiot.,0,0,1,0,0,undang pilih idiot,"['undang', 'pilih', 'idiot']"
"PENGGUNA PENGGUNA Jika Anda memiliki cacat otak, jangan simpan",0,0,1,0,0,milik cacat otak simpan,"['milik', 'cacat', 'otak', 'simpan']"
"PENGGUNA PENGGUNA PENGGUNA MATAMU SEMpit? Nggak ada duit dipaksa beli, utang belum cair, baru mau siapin 11 bank aja udah teriak-teriak. Nanti pas bayar dana nggak ada jawaban ""BUKAN URUSANKU"". BODOH DITAMBAH GILA ambil semua'",0,0,1,0,0,mata sempit duit paksa beli utang cair 11 bank teriak teriak pas bayar dana urus bodoh gila ambil,"['mata', 'sempit', 'duit', 'paksa', 'beli', 'utang', 'cair', '11', 'bank', 'teriak', 'teriak', 'pas', 'bayar', 'dana', 'urus', 'bodoh', 'gila', 'ambil']"
"Mengurus endog saja tidak cukup, bagaimana dengan hal-hal lainnya?\n\nDasar bodoh, minta dua kali.",0,0,1,0,0,urus telur dasar bodoh kali,"['urus', 'telur', 'dasar', 'bodoh', 'kali']"
Banyak alumni aliran lotre yang menderita gangguan mental :)) #KARMA,0,0,1,0,0,alumni alir lotre derita ganggu mental karma,"['alumni', 'alir', 'lotre', 'derita', 'ganggu', 'mental', 'karma']"
'Benar-benar busuk.',0,0,1,0,0,busuk,['busuk']
"PENGGUNA PENGGUNA PENGGUNA Itu salahnya, mukanya jelek, mulutnya hitam, otaknya kotor. Apalagi pendidikan partai munafik mengaku berdakwah tapi perilakunya bejat.'",1,0,1,0,0,salah muka jelek mulut hitam otak kotor didik ai munafik dakwah perilaku bejat,"['salah', 'muka', 'jelek', 'mulut', 'hitam', 'otak', 'kotor', 'didik', 'ai', 'munafik', 'dakwah', 'perilaku', 'bejat']"
"PENGGUNA PENGGUNA rep help rt auction acc ??? apakah matamu rabun? Meskipun nama pengguna kita sama di bagian depan, kamu bilang jika aku mengikuti USN-mu? Aku benar-benar ingin mengikuti semuanya'",0,0,1,0,0,rep help auction acc mata rabun nama bilang usn mu,"['rep', 'help', 'auction', 'acc', 'mata', 'rabun', 'nama', 'bilang', 'usn', 'mu']"
USER itu seperti kotoran anjing yang mulutnya lebar dan melebar seperti anjing.,0,0,1,0,0,sepe i kotor anjing mulut lebar lebar sepe i anjing,"['sepe', 'i', 'kotor', 'anjing', 'mulut', 'lebar', 'lebar', 'sepe', 'i', 'anjing']"
PENGGUNA matamu berpikiran sempit',0,0,1,0,0,mata pikir sempit,"['mata', 'pikir', 'sempit']"
"Jika tubuhku bisa bicara:\n\xe2\x80\x9cHei, tidak bisakah kau mendengar tulangku membuat semua suara itu? Mataku lelah melihat layar! Tanganmu lelah mengetik? Hei, apa kau bodoh?!\xe2\x80\x9d\n\n\xe2\x80\x9cAku mendengarmu bodoh!! Maaf\xe2\x80\x9d \xf0\x9f\x98\xad\xf0\x9f",0,0,1,0,0,tubuh bicara hai dengar tulang suara mata lelah lihat layar tangan lelah etik hai bodoh dengar bodoh maaf,"['tubuh', 'bicara', 'hai', 'dengar', 'tulang', 'suara', 'mata', 'lelah', 'lihat', 'layar', 'tangan', 'lelah', 'etik', 'hai', 'bodoh', 'dengar', 'bodoh', 'maaf']"
"PENGGUNA Saya tiba-tiba terkena stroke, wah, hanya orang yang rabun dekat saja yang tidak tahu.'",0,0,1,0,0,kena strok orang rabun,"['kena', 'strok', 'orang', 'rabun']"
"USER USER adalah pekerjaan Cornelis, orang Tionghoa yang gila stres'",0,1,1,0,0,kerja cornelis orang tionghoa gila stres,"['kerja', 'cornelis', 'orang', 'tionghoa', 'gila', 'stres']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Kenapa muka Rosa ada tulisan peringatan di wajahnya, kenapa tidak batu nisan... Tuan-tuan, kecebong juga tidak apa-apa'",0,0,1,0,0,muka rosa tulis wajah batu nisan tuan tuan kecebong,"['muka', 'rosa', 'tulis', 'wajah', 'batu', 'nisan', 'tuan', 'tuan', 'kecebong']"
PENGGUNA RT: Itulah sebabnya dari tahun ke tahun semakin sedikit peluang kerja bagi masyarakat itu sendiri. Semua orang asing ini telah meninggalkan sektor seks\xe2\x80\xa6',0,0,1,0,0,peluang kerja masyarakat orang asing tinggal sektor seks,"['peluang', 'kerja', 'masyarakat', 'orang', 'asing', 'tinggal', 'sektor', 'seks']"
"Wajahmu kotor, penampilan dan perilakumu sinkron",0,0,1,0,0,wajah kotor tampil perilaku sinkron,"['wajah', 'kotor', 'tampil', 'perilaku', 'sinkron']"
dia tidak hebat. pengikutnya hanya bodoh dan idiot. URL,0,0,1,0,0,hebat bodoh idiot uniform resource locator,"['hebat', 'bodoh', 'idiot', 'uniform', 'resource', 'locator']"
"Kunyuk makin gak jelas, cuitannya makin melengkapi generalisasi orang2nya, ngomongnya gak bermutu seperti yang udah diliat 2 tahun ini disini.... Sarap'",0,0,1,0,0,kunyuk cuit lengkap generalisasi orang2nya omong mutu sepe i lihat 2 sarap,"['kunyuk', 'cuit', 'lengkap', 'generalisasi', 'orang2nya', 'omong', 'mutu', 'sepe', 'i', 'lihat', '2', 'sarap']"
PENGGUNA PENGGUNA neng...tuan yang terhormat itu tidak menggunakan mulutnya ketika berbicara. Saya minta maaf dia menggunakan SILIT',0,0,1,0,0,neng tuan hormat mulut bicara maaf silit,"['neng', 'tuan', 'hormat', 'mulut', 'bicara', 'maaf', 'silit']"
PENGGUNA PENGGUNA MULUT KAMPANG',0,0,1,0,0,mulut kampang,"['mulut', 'kampang']"
"PENGGUNA Presiden yang mempermalukan bangsanya sendiri, plonga plongo tolah tolo seperti boneka idiot",0,0,1,0,0,presiden malu bangsa plonga plongo tulah tolo sepe i boneka idiot,"['presiden', 'malu', 'bangsa', 'plonga', 'plongo', 'tulah', 'tolo', 'sepe', 'i', 'boneka', 'idiot']"
PENGGUNA Anda cacat,0,0,1,0,0,cacat,['cacat']
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Puisi untukmu:\nKamu bajingan\nWajahmu setan\nMulutmu setan\nMengaku manusia\nPadahal, kamu binatang yang menyimpang\n\n-- seni nyet --'",0,0,1,1,0,puisi bajing wajah setan mulut setan manusia binatang simpang seni monyet,"['puisi', 'bajing', 'wajah', 'setan', 'mulut', 'setan', 'manusia', 'binatang', 'simpang', 'seni', 'monyet']"
"celakalah CeBong LoE ya, basis komuNiS, aThEiS, siLiPiS, AuTiS, sALIBiS'",0,0,1,0,0,celaka cebong ya basis komunis ateis sifilis autis salib,"['celaka', 'cebong', 'ya', 'basis', 'komunis', 'ateis', 'sifilis', 'autis', 'salib']"
PENGGUNA Mataku menyipit karena dia memakai koma koma',0,0,1,0,0,mata sipit pakai koma koma,"['mata', 'sipit', 'pakai', 'koma', 'koma']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Matamu picik... buktikan kalau itu bukan tipuan dan buktikan kalau kamu bukan orang yang dicuci otaknya.',0,0,1,0,0,mata picik bukti tipu bukti orang cuci otak,"['mata', 'picik', 'bukti', 'tipu', 'bukti', 'orang', 'cuci', 'otak']"
PENGGUNA Mengapa pemain yang cacat disertakan?\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2\xf0\x9f\x98\xb2.\nTeco bodoh',0,0,1,0,0,main cacat dise teco bodoh,"['main', 'cacat', 'dise', 'teco', 'bodoh']"
"PENGGUNA PENGGUNA Alih-alih malu, dia malah tertawa. Dasar idiot!",0,0,1,0,0,alih alih malu te awa dasar idiot,"['alih', 'alih', 'malu', 'te', 'awa', 'dasar', 'idiot']"
"USER sudah buruk, tetap saja buruk :( .nga'",0,0,1,0,0,buruk buruk,"['buruk', 'buruk']"
"PENGGUNA Saya tidak dapat memahami tulisan Anda. Karena otak saya bukan otak autis, bukan berarti saya yang membuat thread yang salah sampai kulit saya mati. Bisakah saya melanjutkan?'",0,0,1,0,0,paham tulis otak otak autis bera i thread salah kulit mati,"['paham', 'tulis', 'otak', 'otak', 'autis', 'bera', 'i', 'thread', 'salah', 'kulit', 'mati']"
PENGGUNA Ada juga yang berarti anjer',0,0,1,0,0,bera i anjir,"['bera', 'i', 'anjir']"
PENGGUNA Dinonaktifkan siapa PENGGUNA',0,0,1,0,0,nonaktif,['nonaktif']
Pengguna,0,0,1,0,0,,[]
PENGGUNA Satu-satunya hal yang ada di pikirannya tentang kesetaraan gender adalah telanjang. Dasar orang cabul.',0,0,1,1,0,pikir tara gender telanjang dasar orang cabul,"['pikir', 'tara', 'gender', 'telanjang', 'dasar', 'orang', 'cabul']"
"PENGGUNA Anjing tai bodoh idiot bajingan monyet babi fucc, kont, ngents, bodoh. \n\nYa, saya tahu itu sangat kasar, maaf'",0,0,1,1,0,anjing tai bodoh idiot bajing monyet babi fuck kont kangen bodoh ya kasar maaf,"['anjing', 'tai', 'bodoh', 'idiot', 'bajing', 'monyet', 'babi', 'fuck', 'kont', 'kangen', 'bodoh', 'ya', 'kasar', 'maaf']"
PENGGUNA PENGGUNA Favorit Pea Love bodoh dan berpura-pura pintar meskipun dia lebih lambat dariku,0,0,1,0,0,favorit peang love bodoh pura pura pintar lambat,"['favorit', 'peang', 'love', 'bodoh', 'pura', 'pura', 'pintar', 'lambat']"
PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Congor tampak persis seperti congor unta.,0,0,1,0,0,congor persis sepe i congor unta,"['congor', 'persis', 'sepe', 'i', 'congor', 'unta']"
USER gemuk ini tuli',0,0,1,0,0,gemuk tuli,"['gemuk', 'tuli']"
"PENGGUNA PENGGUNA Hei bajingan bodoh, idiot dan idiot..., Anda membaca ini.\nOrang bodoh dibesarkan oleh bajingan bodoh...\nmasih ingin bertanya lagi kapan Turki dan Israel akan memiliki hubungan diplomatik? URL",0,0,1,0,0,hai bajing bodoh idiot idiot baca orang bodoh bajing bodoh be anya turki israel milik hubung diplomatik uniform resource locator,"['hai', 'bajing', 'bodoh', 'idiot', 'idiot', 'baca', 'orang', 'bodoh', 'bajing', 'bodoh', 'be', 'anya', 'turki', 'israel', 'milik', 'hubung', 'diplomatik', 'uniform', 'resource', 'locator']"
