Tweet,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,Cleaned_Tweet,Tweet_list
USER CHRIST THE DOG ASSU JIAMPUT FUCKING DAMN TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING DAMN TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING DAMN TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING DAMN TELEK PEJUH SIWUK KOTANG SIWUK IDIOT FUCKING DAMN TELEK PEJUH SIWUK K,1,0,1,1,0,kristus anjing anjing jembut keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk kutang siwuk idiot keparat picek tai pejuh siwuk k,"['kristus', 'anjing', 'anjing', 'jembut', 'keparat', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'keparat', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'keparat', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'keparat', 'picek', 'tai', 'pejuh', 'siwuk', 'kutang', 'siwuk', 'idiot', 'keparat', 'picek', 'tai', 'pejuh', 'siwuk', 'k']"
"PENGGUNA Dasar banci desa, HEEEE!!!'",0,0,0,1,0,banci kampung heeee,"['banci', 'kampung', 'heeee']"
Aku perawan yang dijual... \nAku terlalu sok penting untuk memesan... Bibi benar-benar idiot..',0,0,1,1,0,perjaka jual sok sok an booking tante idiot anjir,"['perjaka', 'jual', 'sok', 'sok', 'an', 'booking', 'tante', 'idiot', 'anjir']"
"PENGGUNA PENGGUNA PENGGUNA Muslim yang mana yang Anda maksud??\nFPI? HTI? Mereka bukan Muslim. Tetapi mereka adalah penghujat Islam. Mereka bajingan. Muslim tidak mungkin membuat masalah. Pengecut lari dari tugas setelah bersikap cabul.\nApa itu Islam, apa itu Islam. Apa itu Islam dalam hal bersikap cabul? Apakah membuat masalah adalah Islam?",1,0,0,1,0,umat islam maksud front bela islam hati muslim nista islam bajing muslim onar kecut lari mesum islam islam gilir mesum islam onar islam,"['umat', 'islam', 'maksud', 'front', 'bela', 'islam', 'hati', 'muslim', 'nista', 'islam', 'bajing', 'muslim', 'onar', 'kecut', 'lari', 'mesum', 'islam', 'islam', 'gilir', 'mesum', 'islam', 'onar', 'islam']"
"PENGGUNA Ya, hapus saja",0,0,0,1,0,kontol iya hapus,"['kontol', 'iya', 'hapus']"
"USER Lo yang banci, ngomongnya lebih parah dari cewek. Kayak pengamen yang ngomongnya nggak dikasih duit \xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92\nLo lebih baik ganteng, jelek gitu.\nMadesu lagi \xf0\x9f\x98\x84\xf0\x9f\x98\x84\nDisebutin gue langsung quote tweet \xf0",0,0,1,1,0,bencong bacot cewek kayak banci amen kasih duit bacot mending cakap jelek kayak suram mentioned gue langsung kutip twit,"['bencong', 'bacot', 'cewek', 'kayak', 'banci', 'amen', 'kasih', 'duit', 'bacot', 'mending', 'cakap', 'jelek', 'kayak', 'suram', 'mentioned', 'gue', 'langsung', 'kutip', 'twit']"
"PENGGUNA PENGGUNA Ibumulah yang jalang... ada apa... dia pasti gila, kan?",0,0,0,1,0,perek sih doll ya,"['perek', 'sih', 'doll', 'ya']"
"Ajaklah seluruh umat Islam untuk mencari tahu siapakah sebenarnya Muhammad, agar dia tidak mempersulit penis bangsa ini untuk bisa masuk dengan nyaman.",1,0,0,1,0,ajak muslim cari muhammad enak enak cocok cocok penis bangsa susah,"['ajak', 'muslim', 'cari', 'muhammad', 'enak', 'enak', 'cocok', 'cocok', 'penis', 'bangsa', 'susah']"
"PENGGUNA Eh, dasar bodoh, kenapa masih saja mengolok-olok saya, Anda bilang ingin memainkan permainan saya.\nAnda hanya bisa meneruskan berita tanpa analisis.\nDi kelompok MAHO mana ada yang pintar wk wk wk'",0,0,0,1,0,eh dungu mention mention gue puter alun gue forward berita analisa kelompok manusia homo cerdas wkwk wkwk wkwk,"['eh', 'dungu', 'mention', 'mention', 'gue', 'puter', 'alun', 'gue', 'forward', 'berita', 'analisa', 'kelompok', 'manusia', 'homo', 'cerdas', 'wkwk', 'wkwk', 'wkwk']"
"PENGGUNA PENGGUNA KAU HOMO YANG PALING SIAL, BAJINGAN BODOH...JIKA KAU TERLALU BERBURU KAU AKAN MENGAMPUTASI ANJING DI PINGGIR JALAN...SEMOGA KAU MENERIMA BALASANMU NANTI...'",0,0,0,1,0,homo sial bajing goblok gian amput anjing tepi jalan moga terima balas nya,"['homo', 'sial', 'bajing', 'goblok', 'gian', 'amput', 'anjing', 'tepi', 'jalan', 'moga', 'terima', 'balas', 'nya']"
PENGGUNA Alah kntl',0,0,0,1,0,alah kontol,"['alah', 'kontol']"
"Sini, biar aku jelaskan. \n\nWah. Burungnya sudah hilang. Jadi cewek. Cewek itu punya nada. \n\nSIAPA LAGI YANG DINYANYI OLEH TRANSGENDER DI INDONESIA? URL",0,0,0,1,0,nih ya gue cowok burung cewek cewek nada nada transgender indonesia nyanyi uniform resource locator,"['nih', 'ya', 'gue', 'cowok', 'burung', 'cewek', 'cewek', 'nada', 'nada', 'transgender', 'indonesia', 'nyanyi', 'uniform', 'resource', 'locator']"
Ini adalah URL fry\xf0\x9f\x98\x80 kecil,0,0,0,1,0,pecun kelas teri nih uniform resource locator,"['pecun', 'kelas', 'teri', 'nih', 'uniform', 'resource', 'locator']"
"PENGGUNA Seorang pelacur masih lebih terhormat dari pada kau, seorang setan wanita yang pekerjaannya hanya menyebarkan HOAX, hidupmu sungguh hina.",0,0,0,1,0,hormat lacur pakde iblis betina kerja sebar hoaks nista sih hidup,"['hormat', 'lacur', 'pakde', 'iblis', 'betina', 'kerja', 'sebar', 'hoaks', 'nista', 'sih', 'hidup']"
PENGGUNA PENGGUNA jyjyk kamu macho',0,0,0,1,0,jijik manusia homo,"['jijik', 'manusia', 'homo']"
PENGGUNA karena kamu terlihat seperti kntl',0,0,0,1,0,kayak kontol,"['kayak', 'kontol']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Mengapa saya sebut itu banci? Karena mereka sekarang memakan uang pemerintah yang sah, tetapi mereka ingin mengganti ideologi negara Pancasila dengan khilafah, bukankah itu yang Anda sebut banci?",0,0,0,1,0,kno gue bilang bencong hati makan duit perintah sah ganti dasar pancasila negara khilafah bencong nama,"['kno', 'gue', 'bilang', 'bencong', 'hati', 'makan', 'duit', 'perintah', 'sah', 'ganti', 'dasar', 'pancasila', 'negara', 'khilafah', 'bencong', 'nama']"
PENGGUNA Anda seorang gadis yang suka menjadi gay.',0,0,0,1,0,cewek manusia homo,"['cewek', 'manusia', 'homo']"
"Sebelum Pasukan Saudi Tiba di Suriah, BANCI ISIS KABUR ke Libya URL URL",1,0,0,1,0,tentara saudi suriah isis banci lari libya uniform resource locator uniform resource locator,"['tentara', 'saudi', 'suriah', 'isis', 'banci', 'lari', 'libya', 'uniform', 'resource', 'locator', 'uniform', 'resource', 'locator']"
"Erel, kamu waria, kotor banget.",0,0,0,1,0,najis banget erel bencong,"['najis', 'banget', 'erel', 'bencong']"
"PENGGUNA Tidak ingin bersamanya, dia gay'",0,0,0,1,0,eto homo,"['eto', 'homo']"
PENGGUNA Wisma Darulaman. Kerja\xc2\xb2 banci. Lebih politis la\xf0\x9f\x98\x82',0,0,0,1,0,wisma darul aman kerja banci politik,"['wisma', 'darul', 'aman', 'kerja', 'banci', 'politik']"
PENGGUNA Anda ingin',0,0,0,1,0,manusia homo,"['manusia', 'homo']"
"PENGGUNA PENGGUNA Hmmm aku mencium aroma jablay\n\nPantas saja kau bajingan, sebaiknya kau pergi saja'",0,0,0,1,0,hmmm cium aroma aroma jablay bangsat iya pergi,"['hmmm', 'cium', 'aroma', 'aroma', 'jablay', 'bangsat', 'iya', 'pergi']"
PENGGUNA PENGGUNA PENGGUNA dimas sangat menyukai puting Mimi Peri,0,0,0,1,0,mas manusia homo suka pentil mimi peri,"['mas', 'manusia', 'homo', 'suka', 'pentil', 'mimi', 'peri']"
"Wanita sepertimu lebih baik mati saja, dia jelek, tidak perlu berpura-pura menjadi penata rias!",0,0,1,1,0,perempuan kayak mending mati deh jelek sok make up a ist,"['perempuan', 'kayak', 'mending', 'mati', 'deh', 'jelek', 'sok', 'make', 'up', 'a', 'ist']"
"PENGGUNA \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 dasar banci tolol yang gak berani pake akun aslinya buat nyebar berita bohong dan fitnah, nah sekarang coba deh liat akun lu bro \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,1,1,0,bencong idiot it berani akun asli sebar hoaks fitnah coba lihat akun cong,"['bencong', 'idiot', 'it', 'berani', 'akun', 'asli', 'sebar', 'hoaks', 'fitnah', 'coba', 'lihat', 'akun', 'cong']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Ini terakhir kalinya saya bertanya lagi: Itu semua utang era Jokowi, banci? Pasti dia balik lagi... gelandangan warnet... banci kaleng... \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3'",0,0,0,1,0,nih utang era jokowi bencong diam sih gembel warung internet banci kaleng,"['nih', 'utang', 'era', 'jokowi', 'bencong', 'diam', 'sih', 'gembel', 'warung', 'internet', 'banci', 'kaleng']"
PENGGUNA PENGGUNA Para jomblo bermain seperti pelacur :)',0,0,0,1,0,jomlo jablay kayak perek,"['jomlo', 'jablay', 'kayak', 'perek']"
PENGGUNA PENGGUNA PENGGUNA Hanya orang bejat yang bisa dibohongi.\n\nUntuk makan saja dia bohong dan bilang mau pulang biar ada pendonor. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nRasakan azab Allah. \xf0\x9f\xa4\xa3\xf0\x9f,0,0,0,1,0,kaum bani cabul bohong makan bohong pulang donatur rasakaah azab allah,"['kaum', 'bani', 'cabul', 'bohong', 'makan', 'bohong', 'pulang', 'donatur', 'rasakaah', 'azab', 'allah']"
PENGGUNA PENGGUNA zonkey hanyalah seorang planga plongo banci...',0,0,0,1,0,monyet ekor banci plonga plongo,"['monyet', 'ekor', 'banci', 'plonga', 'plongo']"
"Lihatlah penampilanmu, penampilan banci, LGBT! URL",0,0,1,1,0,lihat tampang tampang banci lgbt uniform resource locator,"['lihat', 'tampang', 'tampang', 'banci', 'lgbt', 'uniform', 'resource', 'locator']"
"Penyimpangan ini harus diluruskan, Allah SWT tidak mengajarkan bagaimana membangun keluarga, tapi bagaimana menjodohkan suami istri.",1,0,0,1,0,sesat lurus allah subhanahu wa taala ajar bangun keluarga cocok cocok penis,"['sesat', 'lurus', 'allah', 'subhanahu', 'wa', 'taala', 'ajar', 'bangun', 'keluarga', 'cocok', 'cocok', 'penis']"
"PENGGUNA PENGGUNA Wajahmu sungguh cabul, jika kau punya wajah, tapi beraninya seorang banci tidak dikenal...'",0,0,1,1,0,muka cabul muka sih banci berani anonim,"['muka', 'cabul', 'muka', 'sih', 'banci', 'berani', 'anonim']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA katanya Indonesia bakal lenyap di tahun 2030... kalau punya idola yang bego, pengikutnya bakal makin bego... dan banci... anaknya juga bakal banci..'",0,0,0,1,0,indonesia lenyap 2030 puja tolol ya tolol bencong anak nya bencong,"['indonesia', 'lenyap', '2030', 'puja', 'tolol', 'ya', 'tolol', 'bencong', 'anak', 'nya', 'bencong']"
PENGGUNA Dasar ckck maho',0,0,0,1,0,dasar wkwk manusia homo,"['dasar', 'wkwk', 'manusia', 'homo']"
PENGGUNA Kaleng banci',0,0,0,1,0,banci kaleng,"['banci', 'kaleng']"
"PENGGUNA PENGGUNA Cemas dianggap seperti banci, hanya jalang'",0,0,0,1,0,ancam ancam kayak banci jancuk,"['ancam', 'ancam', 'kayak', 'banci', 'jancuk']"
"PENGGUNA Apa, salah menulis ""sportifitas""? Seharusnya ""sportifitas"" jadi benar. Ahai... waria kalengan itu kena goreng lagi... bikin malu gelandangan warnet. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,1,0,tulis spo ifitas salah spo ivitas ahai banci kaleng kena goreng malu sih gembel warung internet,"['tulis', 'spo', 'ifitas', 'salah', 'spo', 'ivitas', 'ahai', 'banci', 'kaleng', 'kena', 'goreng', 'malu', 'sih', 'gembel', 'warung', 'internet']"
"PENGGUNA Dasar bajingan, patuhi aku\xf0\x9f\x98\x82'",0,0,0,1,0,bangsat banci,"['bangsat', 'banci']"
"Balasan USER memakan waktu yang sangat lama, dasar pecundang :( cepatlah, ah'",0,0,0,1,0,balas banget ih sih pecun gerak cepat ah,"['balas', 'banget', 'ih', 'sih', 'pecun', 'gerak', 'cepat', 'ah']"
"Kalian harus sadarkan wanita Indonesia, Muhammad Bajad setelah Khadijah meninggal, menjadikan wanita budak seks",1,0,0,1,0,sadar wanita indonesia muhammad bejat khadijah tinggal perempuan budak seks,"['sadar', 'wanita', 'indonesia', 'muhammad', 'bejat', 'khadijah', 'tinggal', 'perempuan', 'budak', 'seks']"
PENGGUNA Tweet Anda membuat netizen curiga kepada Anda. Kurangi. Ngentot',0,0,0,1,0,twit bikin warganet suuzan ngentot,"['twit', 'bikin', 'warganet', 'suuzan', 'ngentot']"
PENGGUNA FI: Gadis ini agak berjerawat\n\nSekarang: BGSD TERNYATA HODE ITU BURUK',0,0,0,1,0,fi nih cewek burik now bangsat nyata hode burik,"['fi', 'nih', 'cewek', 'burik', 'now', 'bangsat', 'nyata', 'hode', 'burik']"
PENGGUNA PENGGUNA kamu pemalas',0,0,0,1,0,bacot pecun,"['bacot', 'pecun']"
"PENGGUNA PENGGUNA PENGGUNA Wajah anakmu terlihat hebat!! Penuh dendam dan kebencian! Pasti anak-anakmu makan dari uang haram. Ayahnya seperti kamu!! Dasar banci!!! Apa kamu membuatku makan kotoran?? Nah, kamu dan istrimu, anak-anakmu dan orang tuamu makan banyak uang haram",0,0,0,1,0,wajah anak lihat banget ya penuh dendam benci anak anak makan hasil uang haram kayak banci rumpi maki gue makan tai istri a anak anak o makan bangkai uang haram,"['wajah', 'anak', 'lihat', 'banget', 'ya', 'penuh', 'dendam', 'benci', 'anak', 'anak', 'makan', 'hasil', 'uang', 'haram', 'kayak', 'banci', 'rumpi', 'maki', 'gue', 'makan', 'tai', 'istri', 'a', 'anak', 'anak', 'o', 'makan', 'bangkai', 'uang', 'haram']"
PENGGUNA PENGGUNA PENGGUNA Kau bilang otakku penuh belatung?? Ahhh! Ehhh dasar banci!! Bukankah itu yang ada di otak dan hatimu.. penuh belatung karena kebencianmu yang mendalam!! \xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae',0,0,0,1,0,bilang otak gue belatung sarang ah eh banci isi otak hati isi belatung bangkai benci akut,"['bilang', 'otak', 'gue', 'belatung', 'sarang', 'ah', 'eh', 'banci', 'isi', 'otak', 'hati', 'isi', 'belatung', 'bangkai', 'benci', 'akut']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Itu FENCONG, hasil perselingkuhan istrinya dengan seorang Gerwani p3r3k dan seekor kuda... dan unta, si banci, lahir sebagai akun palsu..... ngeooaahahahaaaaa \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x92\xa6\xf",0,0,0,1,0,bencong hasil selingkuh maknya perek gerwani kuda prabowo lahir sih onta bencong akun abal abal ngeooaahahahaaaaa,"['bencong', 'hasil', 'selingkuh', 'maknya', 'perek', 'gerwani', 'kuda', 'prabowo', 'lahir', 'sih', 'onta', 'bencong', 'akun', 'abal', 'abal', 'ngeooaahahahaaaaa']"
"- lipstik di sapu tangan Bora.\n\nDan aku berpikir, ""Kau sangat malu. Makan ciuman itu.""",0,0,0,1,0,lipstick sapu tangan bora hati mampus malu makan cipok,"['lipstick', 'sapu', 'tangan', 'bora', 'hati', 'mampus', 'malu', 'makan', 'cipok']"
PENGGUNA Dih kntl.',0,0,0,1,0,ih kontol,"['ih', 'kontol']"
PENGGUNA Gerakan rakyat riuh... tapi mereka mengoceh tentang dukungan politik...\nOrang Mesum Dasar yang Otaknya 212 SE MONAS \xf0\x9f\x98\x82',1,0,0,1,0,koar koar nya gera umat eh ngebacotnya dukung politik dasar bani cabul otak 212 monas,"['koar', 'koar', 'nya', 'gera', 'umat', 'eh', 'ngebacotnya', 'dukung', 'politik', 'dasar', 'bani', 'cabul', 'otak', '212', 'monas']"
"Ayo Muslim, terus serang LGBT, masyarakat akan mengerti apa yang harus DIHAPUSKAN Islam PENGGUNA Parmusi Dorong RUU Anti-LGBT",1,0,0,1,0,ayo muslim hantam lgbt rakyat paham buang islam parmusi dorong rancang undang undang anti paham lgbt,"['ayo', 'muslim', 'hantam', 'lgbt', 'rakyat', 'paham', 'buang', 'islam', 'parmusi', 'dorong', 'rancang', 'undang', 'undang', 'anti', 'paham', 'lgbt']"
"Kenapa aku punya kakak laki-laki yang mulutnya lembek sekali, seperti banci yang sedang marah?",0,0,0,1,0,ya gue kakak laki mulut lemas banget kayak banci marah mentolo gue cangkem e,"['ya', 'gue', 'kakak', 'laki', 'mulut', 'lemas', 'banget', 'kayak', 'banci', 'marah', 'mentolo', 'gue', 'cangkem', 'e']"
"Gampang banget sih jadi seseorang, dipuji sedikit aja udah kayak ngasih kehormatan haha ​​BODOH'",0,0,0,1,0,gampang banget sih orang puji kayak hormat haha tolol,"['gampang', 'banget', 'sih', 'orang', 'puji', 'kayak', 'hormat', 'haha', 'tolol']"
"Gak papa, daripada dukun mesum.. Teriak-teriak gak jelas sambil goyang-goyangin kontol, minta foto cewek telanjang... Hoaalaaaah gak kebayang deh, dasar binatang \xf0\x9f\x98\x84\xf0\x9f\x98\x84 URL",0,0,0,1,0,sih tabib cabul teriak teriak karuan sambi kocok tongkol gambar bugil pecun hoaalaaaah bayang dasar binatang uniform resource locator,"['sih', 'tabib', 'cabul', 'teriak', 'teriak', 'karuan', 'sambi', 'kocok', 'tongkol', 'gambar', 'bugil', 'pecun', 'hoaalaaaah', 'bayang', 'dasar', 'binatang', 'uniform', 'resource', 'locator']"
"Dengan senang hati. Gadis itu dilepaskan dan adiknya naik angkutan umum. Bersama adiknya beramai-ramai dengan para rapper mesum itu. Setelah selesai, wanita itu kembali ke mobilnya. Sebelum pergi, dia berkata kepada para pemerkosa itu.",0,0,0,1,0,senang hati sih cewek lepas sih mbak angkut mbak gang bang perkosa kunyuk selesai sih mbak mobil marah pergi bilang perkosa,"['senang', 'hati', 'sih', 'cewek', 'lepas', 'sih', 'mbak', 'angkut', 'mbak', 'gang', 'bang', 'perkosa', 'kunyuk', 'selesai', 'sih', 'mbak', 'mobil', 'marah', 'pergi', 'bilang', 'perkosa']"
"PENGGUNA Banci!!!! Kalau dia pria sejati, katakan saja siapa dia!!!'",0,0,0,1,0,banci gentleman orang,"['banci', 'gentleman', 'orang']"
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA Puisi untukmu:\nKamu bajingan\nWajahmu setan\nMulutmu setan\nMengaku manusia\nPadahal, kamu binatang yang menyimpang\n\n-- seni nyet --'",0,0,1,1,0,puisi bajing wajah setan mulut iblis manusia binatang mesum seni monyet,"['puisi', 'bajing', 'wajah', 'setan', 'mulut', 'iblis', 'manusia', 'binatang', 'mesum', 'seni', 'monyet']"
PENGGUNA PENGGUNA PENGGUNA Lekong,0,0,0,1,0,lekong,['lekong']
"PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA PENGGUNA Masalahnya, si banci dengan akun palsu itu mengatakan kalau utang pemerintah itu ada di era USER.",0,0,0,1,0,sih banci akun palsu bilang utang perintah era,"['sih', 'banci', 'akun', 'palsu', 'bilang', 'utang', 'perintah', 'era']"
USER sangat bodoh :((',0,0,0,1,0,jablay anjir,"['jablay', 'anjir']"
"USER baru saja memberikan pria itu kepadaku, sungguh.\nKau benar-benar bejat menjadi seorang gadis, Ya Tuhan'",0,0,0,1,0,cowok kasih gue bangsat bejat cewek astaga,"['cowok', 'kasih', 'gue', 'bangsat', 'bejat', 'cewek', 'astaga']"
PENGGUNA Nate anak bodoh kontol sontoloyo keras kepala kepala sialan asu brengsek',0,0,0,1,0,ate bocah kontol goblok sontoloyo kepala gatel sial anjing berengsek,"['ate', 'bocah', 'kontol', 'goblok', 'sontoloyo', 'kepala', 'gatel', 'sial', 'anjing', 'berengsek']"
"PENGGUNA PENGGUNA Anti-kritik, dasar bajingan. Bahkan orang bodoh pun tahu bahwa itu adalah ujaran kebencian.",0,0,0,1,0,anti kritik kontol mu bangsat orang idiot tau hate speech,"['anti', 'kritik', 'kontol', 'mu', 'bangsat', 'orang', 'idiot', 'tau', 'hate', 'speech']"
PENGGUNA RT: jangan repot-repot RT rt:) PENGGUNA',0,0,0,1,0,agel perek,"['agel', 'perek']"
Kenapa aku harus mengenalmu sejak awal jika pada akhirnya kita seperti tidak saling mengenal? Dasar BANCI!,0,0,0,1,0,gue kenal kayak kenal dasar banci,"['gue', 'kenal', 'kayak', 'kenal', 'dasar', 'banci']"
PENGGUNA PENGGUNA kamu seorang pelacur,0,0,0,1,0,perek,['perek']
PENGGUNA PENGGUNA Apakah orang Kristen benar-benar lesbian?,1,0,0,1,0,kristen lesbi ya,"['kristen', 'lesbi', 'ya']"
"Aku suka payudaramu.\n""KAMU JALANG BESAR!"" katanya sambil menamparku.\nLalu kenapa memamerkannya, jika kau tidak ingin dipuji? .....\n\nBajingan!'",0,0,0,1,0,suka payudara dasar ajar tampar pamer puji berengsek,"['suka', 'payudara', 'dasar', 'ajar', 'tampar', 'pamer', 'puji', 'berengsek']"
"PENGGUNA Oh, aku menginginkanmu.'",0,0,0,1,0,on the way manusia homo,"['on', 'the', 'way', 'manusia', 'homo']"
